movie_name,movie_comment,movie_label
everything_went_fine,Deathly-serious or darkly comic Ozons players deftly maneuvre through the emotions Internet searches and legal consulations of Dads journey into Shakespeares ultimate undiscovered country,fresh
everything_went_fine,"The protagonist's psychological complexity makes the film go beyond a plea in favor of the right to an assisted, dignified departure. [Full review in Spanish]",fresh
everything_went_fine,This is a poignant and absorbing familial drama that transforms late into a race-against-time thriller that will surprisingly have you on the edge of your seat.,fresh
everything_went_fine,Everything Went Fine is as erotic and thrilling as a hospital sponge bath.,rotten
everything_went_fine,Everything Went Fine is a gorgeous slice of cinema Understated but powerful this French drama carefully and gently navigates its themes ,fresh
everything_went_fine,Everything Went Fine -- a bittersweet title -- is all the more effective for its understatement in avoiding the moral arguments about euthanasia and having its dramatic emotions so pared down.,fresh
everything_went_fine,The finest performance acknowledgement must go to Andre Dussollier who steals every scene he appears in. ,fresh
everything_went_fine,"Credit must go to Ozon’s screenplay, which he adapted from a book by the late Emmanuèle Bernheim, herself a revered screenwriter responsible for Ozon’s  hit Swimming Pool. A fitting tribute, indeed.",fresh
everything_went_fine,"The film's perspective is bracingly personal, unblinking and strongly moving.",fresh
everything_went_fine,"All of which sounds pretty miserable, but Everything Went Fine is oddly life-affirming, held together by a brilliant performance from Dussolier.",fresh
everything_went_fine,"Ozon adopts a light-footed, naturalistic approach in this study of domestic dynamics.",fresh
everything_went_fine,A sober unsentimental treatment of a rather thorny subject matter One of Ozons best ,fresh
everything_went_fine,"It’s rich, infinitely complex and emotionally honest material. Marceau is flawless among a cast of near-perfect turns. ",fresh
everything_went_fine,There's plenty of grit in the unsentimental script which uses the issue of assisted suicide as the springboard for a convincing family drama.,fresh
everything_went_fine,"It’s an engaging movie about being able to control one’s destiny, but the wait continues for when this director will pull something truly heartfelt out of the bag.",fresh
sweetwater,The result is competent and informative but lacks swagger and elegance.,rotten
tommy_guns,The film overall has the unfortunate feeling of a junior director figuring out and struggling to make their style and bounty of ideas totally cohere,rotten
tommy_guns,Carlos Conceios Tommy Guns unfolds less as a cunning mashup of war-movie and horror-comedy tropes than as a flatfooted genre hybrid,rotten
tommy_guns,Even as a film about being lost in the fog of war it frequently loses the plot as if Conceio were making it all up as he went along Nevertheless Tommy Guns demonstrates that Conceio is a bold new voice in Portuguese as well as Angolan cinema,fresh
tommy_guns,"Conceição steps into the same precarious territory sometimes occupied by Pedro Costa and Miguel Gomes... proving his own sly, supple talent.",fresh
tommy_guns,"Along the way there are occasional horror-movie touches, prefiguring an action-heavy Grand Guignol climax that provides a satisfying payoff to the picture’s interlocking enigmas.  ",fresh
elemental,"Elemental is really about persistence: In these three approaches to monumental environmental concerns, what we're really seeing are three very different ways of solving a problem.",fresh
elemental,Elemental stands out from the perpetual flow of eco-documentaries by at least glancing at some of the personal issues and professional setbacks faced by the activists it portrays.,fresh
elemental,"Elemental speaks to the importance of protecting the natural elements: water, air, earth. It's a beautifully filmed piece, even when it's showing us white clouds of pollutants billowing out of a smokestack.",fresh
elemental,"It's not the message that matters here, but how Elemental reveals the positive and negative sides of obsession and the personal toll it takes on true believers.",fresh
elemental,Inspirational. It finds just the right balance between entertaining the audience and provoking them emotionally and intellectually.,fresh
elemental,Portraits of three environmental activists and the challenges they face in trying to change people's mindsets and spur them on to help stem the tide of ecological disaster.,fresh
elemental,"Three eco-activists walk it like they talk it, in a documentary that doesn't have to preach or overload us with statistics to get its message across. Meanwhile, its sobering images of despoiled natural resources vividly speak for themselves.",fresh
elemental,"The filmmakers behind ""Elemental"" might have done better to commit to a single portrait and been more fearless about avoiding familiar oratory, but small steps are progress too.",fresh
elemental,The insightful contrasts within the aggregate picture make up for the film's leisurely pace and lack of narrative propulsion.,fresh
elemental,"More than some run-of-the-mill social-awareness doc, the film pays as much attention to the personal and emotional strife of its subjects as it does to their activism.",fresh
grandpa_was_an_emperor,"The feature is informative, innovative, and encouraging, as the production checks all the necessary boxes to make a successful documentary.",fresh
grandpa_was_an_emperor,"A captivating, gripping and poignant documentary.",fresh
grandpa_was_an_emperor,An intimate look at the final days of an Ethiopian Camelot gone terribly wrong.,fresh
grandpa_was_an_emperor,Grandpa Was an Emperor is undeniably compelling as it explores a birthright backfiring.,fresh
grandpa_was_an_emperor,Grandpa Was An Emperor is a wonderful documentary...,fresh
sakra,The action sequences concentrate on overwhelming the viewer with an incredible number of actors stunt people ordinary objects sharp weapons and visual effects all flying and crashing through the air ,fresh
sakra, An often-over-the-top action romp full of epic brawls and flawles and fluid wirework stunts -- Donnie Yenaposs an old hand at playing flying martial artists,fresh
sakra,Sakra may prove a far more satisfying experience to viewers already familiar with Chas Buddhist-inspired story  but even for the uninitiated Yens valiant attempt at wuxia filmmaking should still offer a diverting enough experience at the cinema,fresh
sakra,An uneven but visceral wuxia spectacle,rotten
sam_now,A gentle empathetic movie that will be unbearably intense for viewers who fear abandonment but that might prove to be healing or at least enlightening if they can stick with it to the end,fresh
sam_now,Sam Now is hugely compelling and incredibly conceived created and thought through piece decades in the making that is self-aware enough to have grown and evolved with its subjects over that entire time,fresh
sam_now,It seemed to me not enough... There's so much more that goes unspoken that I think could have been addressed. ,rotten
sam_now,It traces the emotional ups and downs of this family and does it in an innovative and artistic way.,fresh
sam_now,"Reed’s initial overeager stylings fall back to reveal a mature reckoning with love, hurt, independence, and hard-won wisdom.",fresh
sam_now,Reed Harkness has made a wonderful once-in-a-lifetime film Filled with intimate family footage Sam Now feels like a novel or a well-crafted drama but its all too true,fresh
sam_now,Although oversold as a mystery quotSam Nowquot derives modest power from considering the intersection of family and filmmakinga fine line between peaceful memories worth preserving and those we pervert into something more comforting and fanciful than reality,rotten
sam_now,"Sam Now affords screen time and consideration to everyone in the family, and it’s a masterful editing achievement to stitch an -minute family portrait from material that could so easily be precious, overlong and myopic.",fresh
sam_now,A moving ode to the power of brotherhood and in many ways an exhibition of how a filmmaker evolves through the years ,fresh
sam_now,There are lots of wonderful things about this film and it also just says SO MUCH It gave me many feels about family abandonment relationships trauma feeling trapped and auuugggghhhh just so much other complicated life stuff ,fresh
sam_now,"Frustrating, heartfelt, and indeed, delightful.",fresh
sam_now,The feature is touching in all the right ways and stands tall as one of the best films of the year.,fresh
pilgrims,This is a film about the psychological scars of places objects and people And it doesnapost shy away from the complexity of those scars extending beyond just the victimsapos loved ones,fresh
pilgrims,A slow-burning understated and poetic emotional journey ,fresh
pilgrims,Theres something so fundamentally true and humane about Pilgrims that is difficult to articulate and that slipperiness is precisely what makes it so effective,fresh
pilgrims,The films solid unassuming technical qualities featuring plenty of natural light on long Baltic summer evenings and no non-diegetic music give it an uneasy quietude that contrasts effectively with the half-buried history,fresh
pilgrims,"As is de rigueur for this kind of European art film, Bareisa shoots mainly in carefully composed, largely static master shots. Its a familiar aesthetic, but he toys with it in interesting ways.",fresh
pilgrims,Pilgrims is a striking feature debut from a director with an unconventional vision of the world and uncompromising stylistic approach...,fresh
wild_life,"Even if Aoyama were to set the film in perfectly chronological order, the plot couldn't seem any less intriguing and Hiroki's personality couldn't appear any more wooden and opaque",rotten
blind_willow_sleeping_woman,An exhilarating Lynchian and poetic journey,fresh
blind_willow_sleeping_woman,Some pleasingly odd visuals and a sustained off-kilter mood will likely please many animation fans who havent had any exposure to the source material but Pierre Foldess film ultimately fails to create any clear identity of its own,rotten
blind_willow_sleeping_woman,"Visually fascinating, intellectually intriguing and tonally teasing, this is a film that makes demands of its audience.",fresh
blind_willow_sleeping_woman,The sense of flow extends to the narrative which weaves together a series of stories connected not so much by plot intersection as by existential questions of purpose and loss,fresh
blind_willow_sleeping_woman,"As elegant as it is, however, the movie’s simple visual style doesn’t do justice to the subtle, enigmatic moments of human interaction on which Murakami’s stories so often hinge.",rotten
blind_willow_sleeping_woman,"Its themes are a little too softly-spoken to leave a major impact, but an impressively-mounted project.",fresh
blind_willow_sleeping_woman,"It has the ruminative lightness, almost weightlessness, the watercolour delicacy and reticence of the emotions, the sense of the uncanny, the insistent play of erotic possibility and that Murakami keynote: a cat.",fresh
blind_willow_sleeping_woman,"This film is a dreamy and deep meditation of the effects of natural disasters on the human psyche, with the ever-imaginative and unique voice of Murakami’s storytelling bought to life beautifully and entrancingly. ",fresh
blind_willow_sleeping_woman,A story that is built from a kind of skein that is unraveling and composing organically... flooding a reality and an empty ecosystem in which its protagonists move. [Full review in Spanish],fresh
blind_willow_sleeping_woman,"Blind Willow, Sleeping Woman is an impressive achievement, a piece of storytelling which balances moments of flighty whimsy against deeper existential questions, marking Foldes as a talent to watch in the world of adult-skewed animation.",fresh
de_humani_corporis_fabrica,The surgeries shown here organs in their place in the crowded human body functioning or failing is indeed eye-opening But the filmaposs structure is as an ancient Roman critic would have put it inportunum et inordinatum,rotten
de_humani_corporis_fabrica,"Very smart viewers at this festival think De Humani is a masterpiece—I can’t get there, but it’s definitely valid in its extremity.",fresh
de_humani_corporis_fabrica,First off Lucien Castaing-Taylor and Verena Paravels De humani corporis fabrica is easily one of the best documentaries of the year But before you scramble to be first in line for opening day please be warned that it is ,fresh
de_humani_corporis_fabrica,This is captivating and gross and certainly a must-see for would-be medical students or anyone interested in the nuts and bolts of the surgical world,fresh
de_humani_corporis_fabrica,Cutting out shiny flesh from the body with the help of tiny camera and monitor in treating the human body like any other object showcases unprecedented human progress contrasting with elemental nature of a human body - bag of bones,fresh
de_humani_corporis_fabrica,This film probes so deep it becomes an ecstatic experience  nigh holy,fresh
de_humani_corporis_fabrica,The movie is often awe-inspiring in its detail when it isnt being stomach-churning brutally sad or just a bit boring Itaposs occasionally even all of those things in one scene,fresh
de_humani_corporis_fabrica,De Humani Corporis Fabrica already feels like one of the most vital and pioneering documentaries of the decade because of how thoroughly and unbelievably it lays everything on the line providing us with a singular experience of unmatched perspicacity,fresh
de_humani_corporis_fabrica,Difficult essential viewing ,fresh
de_humani_corporis_fabrica,Its a celebration of life a requiem of death and a deeply graphic and emotional look at the mystery and miracle of our biological forms,fresh
de_humani_corporis_fabrica,Lucien Castaing-Taylor and Vrna Paravels film is one of the supreme cinematic examinations of the bodys magnificent malleability,fresh
de_humani_corporis_fabrica,With its uncompromising and full-frontal depiction of the elements that give us life De Humani Corporis Fabrica tests our levels of comfort in accepting we are essentially all decaying entities made of organic material ,fresh
de_humani_corporis_fabrica,What De Humani thus demonstrates is that the effort to go beyond the infinite is not a simple matter of location not a question of inside or outside but has to do ultimately with that mystery we call life,fresh
de_humani_corporis_fabrica,"For viewers who resist the temptation to flee for the nearest exit, this fascinating and probing look at modern surgery is a memorable experience, making us ponder our own humanity as we watch humans reduced to pure flesh-and-blood organisms.",rotten
de_humani_corporis_fabrica,De Humani Corporis Fabrica covers human life from the cradle to the grave – and delves fearlessly into the icky bits in between.,fresh
de_humani_corporis_fabrica,One thing that lifts this above the type of hospital-based docu-drama that are ten-a-penny on the small screen is that Paravel and Castaing-Taylor locate a uniquely cinematic quality to the footage.,fresh
de_humani_corporis_fabrica,The demystification of the machine that contains the ghost makes the feats of both the surgeons and the filmmakers feel all the more transcendent. ,fresh
one_of_these_days,"A compelling critical analysis of the American Dream, with great central performances by Joe Cole and Carrie Preston",fresh
one_of_these_days,A peculiar but largely successful riff on the real story.,fresh
one_of_these_days,"Günther has manipulated us to make his point. He wants to deliver a statement about the American dream, but we're not obliged to accept his conclusion. Maybe it's just the movie that's rigged.",rotten
one_of_these_days,"One of These Days is a bleak, unnerving, brilliantly acted slice of Americana.",fresh
one_of_these_days,"The script is smart, engrossing and surprisingly layered.",fresh
one_of_these_days,A fine cast of noted character actors and various up-and-comers assists the title's unfussy descent into an inevitable tragedy in an agonizing slow burn.,fresh
one_of_these_days,[An] empathetic and sensitively acted account of people struggling to (literally) get their hands on a piece of life-changing good fortune...,fresh
the_worst_ones,"The line between fact and fiction always blurs when a camera is pointed at people, but in Lisa Akoka and Romane Gueret’s arresting new feature, it’s more like a game of three-card monte.",fresh
the_worst_ones,The ways in which the roles these kids play impinge on their real lives is interesting... A fascinating movie. ,fresh
the_worst_ones,"The movie’s young cast gets to you,  and The Worst Ones' film-within-a-film approach proves more revealing than gimmicky.",fresh
the_worst_ones,It would be difficult not to be moved by this film.,fresh
the_worst_ones,The films main victories come from its magnificent ability to move the focus from children to children captured in their own environment and its unwillingness to fall back on convenient labels and the usual soap operatics ,fresh
the_worst_ones,Self-reflexivity has scarcely come in a subtler form An intelligent mildly provocative piece of neo-realist critique calibrated with expert diligence toward the details that matter most,fresh
the_worst_ones,The Worst Ones stays true to itself,fresh
the_worst_ones, A knotty meta-narrative about the ethics of filmmaking,fresh
the_worst_ones,The film overlooks or bypasses certain things but the struggles and challenges these kids face definitely arenapost among them,fresh
the_worst_ones,Offers a provocative critique of filmmaking practices. It also presents a subtle defense of the onscreen miracles revealed by the young and the raw.,fresh
the_worst_ones,The Worst Ones brings up a fascinating look at industry practices but it doesnt go all in or offer any solutions,fresh
the_worst_ones,A provocative eye-opening and brave cautionary tale that sheds light on the exploitative nature of filmmaking and on the struggles that child actors go through on and off a film set,fresh
the_worst_ones,Part of what makes The Worst Ones tick with a pace close to that of a thriller is its self-reflexive relationship to genre and knack for referentiality,fresh
the_worst_ones,"“The Worst Ones,” with dark humor and occasionally confrontational candor... gives us room to query the industry conventions in which it is complicit.",fresh
the_worst_ones,Deeply insightful The Worst Ones is both cerebral and emotional asking questions and letting us draw our own conclusions A remarkable achievement of filmmaking and human compassion,fresh
the_worst_ones,Better in its subtler moments when it explores not just the difference between what is being filmed and reality by the fictions the characters are also inventing for themselves the film is made compelling by its own immaculate casting,fresh
the_worst_ones,It is sensitive intelligent filmmaking but its even-handed nature toward both the population of Picasso and Gabriels film sometimes feels like an elision of perspective like its walking up to the line but ultimately letting everyone off the hook ,fresh
the_worst_ones,"Directed by Lise Akoka and Romane Gueret, it sees a film crew hit a working class French town, with thought-provoking and sometimes darkly funny results. ",fresh
the_worst_ones,"The Worst Ones is probably best viewed not as a ""cinematic slum tourism"" critique, but as a feature-length defence of kids who are considered by their peers and neighbours to be unredeemable bad apples.",fresh
gumraah,This film isnt as smart as it thinks it is,rotten
human_flowers_of_flesh,Theres an emptiness to Helena Wittmanns Human Flowers of Flesh that no amount of striking cinematography thematic suggestion and allusions to Jean Painlev can disguise,rotten
human_flowers_of_flesh,"Although elusive, the film is littered with pleasant surprises. [Full review in Spanish]",fresh
human_flowers_of_flesh,"Fascinates in its first bars due to aesthetic naturalistic preciousness, but it drowns in an excess of dilation and self-indulgence. [Full review in Spanish]",rotten
human_flowers_of_flesh,I was in it for the waves and on that count can highly recommend it,fresh
human_flowers_of_flesh,Human Flowers of Flesh isa sunny cerebral outing proposing a reverence for nature and the way in which it enshrines and bears the brunt of human ego and projectionconveyed almost entirely through suggestive framing and clever patient editing,fresh
human_flowers_of_flesh,"A towering, teetering and exquisitely-wrought puzzle box whose every shot invites the viewer to play a game of cool subtextual interpretation.",fresh
human_flowers_of_flesh,"A poetic, elliptical and deliberately elusive affair...",fresh
human_flowers_of_flesh,"Human Flowers of Flesh is a meditative gem powered by images, shot by Wittmann herself, that, on their own terms, make the film worth your time.",fresh
hilma,The film is handsomely made and certainly a fitting tribute to the artist whose work is well presented throughout the film,fresh
hilma,Gender bias is fully exposed in this sumptuous biopic about Swedish painter Hilma aft Klint  whose brilliant innovative abstract paintings preceded those of Wassily Kandinsky  oft credited as the creator of abstract art ,fresh
hilma,Featuring Lasse Hallstrmaposs daughter Tora Hallstrm in an impressive turn in the title role this spirited biopic splits the difference between the conventional and the mystical,fresh
hilma,Spirited and sensuous.,fresh
hilma,Lasse Hallström fails to capture the essence of her boundary-transcending genius with his pretty chocolate box of a movie. ,rotten
hilma,"Beautifully written and directed by Swedish master Lasse Hallstrom, this biopic about famed painter Hilma af Klint features luxuriant period design and strongly internalised performances.",fresh
hilma,Hilma af Klint broke every mold during her life yet in honoring her legacy Hilma attempts to jam her into a new one Youre much better off seeking out the next showing of her art near you,rotten
hilma,"An intriguing, confounding subject, Af Klint is full of contradictions.",fresh
hilma,"A  documentary, Beyond the Visible, is worth watching first, though Hilma does raise interesting questions about the nature of creativity.",fresh
hilma,"Just as you wouldn’t call on Quentin Tarantino to make a movie about Monet and his waterlilies, Lasse Hallström is a perplexing choice for a biopic about the Swedish outsider artist Hilma af Klint.",rotten
hilma,"Hallström's retelling is largely straightforward, although shot with a painterly eye, with some enjoyable animated flourishes.",fresh
hilma,Hilma is a wonderful exploration of an artist that put her passions into her work and was ahead of her time. Hopefully her story will find its audience and those who wish to discover an under appreciated artist.,fresh
matter_out_of_place,Consisting largely of long takes sans music or commentary the film uncovers the paradox that trash so apparently devoid of meaning or use-value needs little commentary,rotten
matter_out_of_place,"Hope comes from the many efforts to clean up our mess: Volunteers for a Clean Homeland work on beaches, a line of volunteers scours the desert, scuba divers gather tires and debris from the ocean, a recycling plant and an incinerator process refuse.",fresh
matter_out_of_place,Geyrhalters now familiar fixed-camera tableaux-style compositions attempt to take in the full enormity of our waste It is eye-opening to say the least ,fresh
matter_out_of_place,"A typically sober, observational and engrossing work of ecological-anthropological documentary from Austrian maestro Nikolaus Geyrhalter.",fresh
passion,Passion already finds Hamaguchi Rysuke to be a superb orchestrator of moods and tones,fresh
in_viaggio_the_travels_of_pope_francis,Gianfranco Rosi has made a film about a Pope dealing with a complex and difficult world He has not white-washed Francis problems at all In Viaggio The Travels of Pope Francis could have been a throwaway piece Its not,fresh
in_viaggio_the_travels_of_pope_francis,In Viaggio is a kind of Rorschach test a canvas for our own biases hang-ups and personal histories If the film has any meaning it is through the context of crowds and differing approaches to national security ,rotten
in_viaggio_the_travels_of_pope_francis,To make a film about a singular individual whose pronouncements yield worldwide reverberations is challenging to render it definite delusional But In Viaggio is instead rather modest and graceful,fresh
in_viaggio_the_travels_of_pope_francis,"This is not “an inside look,” or even a broad overview of this particular papacy. It is enlightening, though, to see Pope Francis in so many different contexts.",fresh
in_viaggio_the_travels_of_pope_francis,For most of its -minute run-time its as if the film is just jumping between news clips of speeches accompanied by the silence of someone assembling a holy YouTube playlist,rotten
in_viaggio_the_travels_of_pope_francis,"Rosi has done us all a favor by compiling such [impressive footage] that not only reminds us of what it means to be a disciple of Christ and show love for our brothers and sisters, especially the suffering, but also shows us the heart of... Pope Francis.",fresh
in_viaggio_the_travels_of_pope_francis,Rosi allows the Pope to speak for himself without interruption or commentary from historians or theologians offering modern viewers a unique opportunity to experience his words and doctrines as they have existed over the years,fresh
in_viaggio_the_travels_of_pope_francis,One cant help but think this Pope deserves more than a simple stale travelogue,rotten
in_viaggio_the_travels_of_pope_francis,"A repetitious feel begins to take over. For some viewers, quietude may yield to boredom.",rotten
in_viaggio_the_travels_of_pope_francis,A film in which Pope Francis does what you expect a pope to do travels a lot condemns war promotes inter-faith dialogue cheers up prisoners memorializes apologizes and does an awesome amount of waving to crowds,fresh
in_viaggio_the_travels_of_pope_francis,In Viaggio captures the complexity of Pope Francisaposs humanity yet also the sacredness of this most holy journey,fresh
in_viaggio_the_travels_of_pope_francis,The film unfolds at an excessive remove from its subject matter and it becomes less an incisive thesis about the pope than an occasion for Gianfranco Rosi to flex his stylistic muscles,rotten
in_viaggio_the_travels_of_pope_francis,"A polite but conflicted portrait of a man whose gestures of empathy and even contrition toward his legions of followers are undercut by his absurd remove from their reality — a world he tours extensively, but never inhabits.",fresh
in_viaggio_the_travels_of_pope_francis,A thoughtful film which considers the role of the head of a major church in the modern world ,fresh
in_viaggio_the_travels_of_pope_francis,Far from a puff piece disguised as an unbiased account The power dynamics at play are ever-present the same interactions that bring the Pope closer to his subjects denouncing the hypocrisy of sanctifying a man who preaches for equality,fresh
in_viaggio_the_travels_of_pope_francis,"It doesn’t offer easy answers, and it certainly doesn’t suggest that the Catholic Church has them either -- but it’s a moving reflection on the world’s trials, and a tribute to those who seek to change them.",fresh
in_viaggio_the_travels_of_pope_francis,[An] absorbing documentary...,fresh
in_viaggio_the_travels_of_pope_francis,"The documentary is remarkable for its access into Pope Francis’s life and its elegant footage, stylishly directed and edited by Gianfranco Rosi.",fresh
drylongso,Smiths  film exudes the DIY charm of a low-budget first-time feature while keenly depicting the complexities of both race- and gender-related inequalities,fresh
drylongso,"Funny, frank, and wide-ranging in where it looks, Drylongso easily sells the work of portraiture as a lush variety of performance on its own, accomplishing, too, the elusive trick of making it look organic -- almost as though her images were simply found.",fresh
drylongso,Low-key yet capacious Drylongso is an affectionate art-school razz a study of female friendship a reflection on gender race amp violence a murder mystery and a portrait of Oakland Among its many pleasures it reveals the unexpected in the everyday,fresh
drylongso,"Smith braids politics, friendship and romance throughout “Drylongso.”",fresh
drylongso,Mesmerizing Captivating provocative and heartfelt Like Pica writerdirector Cauleen Smith is also a brave honest and perceptive artist Her passion determination and intelligence shine through,fresh
drylongso,Smith’s independent masterpiece...,fresh
the_lost_weekend_a_love_story,Anyone who regards Pang as a footnote in Beatles history as his companion during drunken carousing in LA with Harry Nilsson is in for a surprise,fresh
the_lost_weekend_a_love_story,AWFJaposs Movie of the Week Youaposll revel in this revelatory biodoc that chronicles the loving relationship between John Lennon and May Pang Even if you think you know it all youaposre likely to discover something new Great music great archival footage,fresh
the_lost_weekend_a_love_story,"The great triumph inherent in The Lost Weekend, and in Pang's steadfast curation of John's memory over the years, involves the celebration of Lennon's enduring spirit.",fresh
the_lost_weekend_a_love_story,Pang has written two memoirs about this period so the stories arent exactly unheard But the doc presents them in a unique way ,fresh
the_lost_weekend_a_love_story,This cinematic version of May Pangaposs story is a visual treat and an emotional journey that offers intriguing photos and audio recordings including rare chronicles of John Lennonaposs reunions with his former Beatles bandmate Paul McCartney,fresh
the_lost_weekend_a_love_story,For Beatles fans this stuff will serve an indelible window into this period in John Lennonaposs life,fresh
the_lost_weekend_a_love_story,"A fascinating, revealing, and sometimes moving portrait of John Lennon unmoored, trying to find himself in a world that had caught up to him.",fresh
the_strange_case_of_jacky_caillou,"It is something of a strange case of its own, taking what turns out to be a familiar horror genre and making it something that definitely has supernatural elements and jeopardy, but isn’t really horror.",fresh
the_strange_case_of_jacky_caillou,"A thoughtful, offbeat film with the character of folklore.",fresh
the_strange_case_of_jacky_caillou,A mildly engaging psychological horror film but ultimately underwhelming and not quite as moving haunting and powerful as Let the Right One In ,fresh
the_strange_case_of_jacky_caillou,A story of responsibility and transformation of both the physical and emotional kind quotJacky Caillouquot is a creative and interesting exercise in independent fantasy  horror filmmaking,fresh
the_strange_case_of_jacky_caillou,"Near-documentary realism is married to something altogether more otherworldly in Lucas Delangle’s engagingly offbeat debut fiction feature, even though he doesn’t always succeed in striking a perfect balance between the two.",fresh
grandpa_was_an_emperor,"The feature is informative, innovative, and encouraging, as the production checks all the necessary boxes to make a successful documentary.",fresh
grandpa_was_an_emperor,"A captivating, gripping and poignant documentary.",fresh
grandpa_was_an_emperor,An intimate look at the final days of an Ethiopian Camelot gone terribly wrong.,fresh
grandpa_was_an_emperor,Grandpa Was an Emperor is undeniably compelling as it explores a birthright backfiring.,fresh
grandpa_was_an_emperor,Grandpa Was An Emperor is a wonderful documentary...,fresh
pilgrims,This is a film about the psychological scars of places objects and people And it doesnapost shy away from the complexity of those scars extending beyond just the victimsapos loved ones,fresh
pilgrims,A slow-burning understated and poetic emotional journey ,fresh
pilgrims,Theres something so fundamentally true and humane about Pilgrims that is difficult to articulate and that slipperiness is precisely what makes it so effective,fresh
pilgrims,The films solid unassuming technical qualities featuring plenty of natural light on long Baltic summer evenings and no non-diegetic music give it an uneasy quietude that contrasts effectively with the half-buried history,fresh
pilgrims,"As is de rigueur for this kind of European art film, Bareisa shoots mainly in carefully composed, largely static master shots. Its a familiar aesthetic, but he toys with it in interesting ways.",fresh
pilgrims,Pilgrims is a striking feature debut from a director with an unconventional vision of the world and uncompromising stylistic approach...,fresh
wild_life,"Even if Aoyama were to set the film in perfectly chronological order, the plot couldn't seem any less intriguing and Hiroki's personality couldn't appear any more wooden and opaque",rotten
the_worst_ones,"The line between fact and fiction always blurs when a camera is pointed at people, but in Lisa Akoka and Romane Gueret’s arresting new feature, it’s more like a game of three-card monte.",fresh
the_worst_ones,The ways in which the roles these kids play impinge on their real lives is interesting... A fascinating movie. ,fresh
the_worst_ones,"The movie’s young cast gets to you,  and The Worst Ones' film-within-a-film approach proves more revealing than gimmicky.",fresh
the_worst_ones,It would be difficult not to be moved by this film.,fresh
the_worst_ones,The films main victories come from its magnificent ability to move the focus from children to children captured in their own environment and its unwillingness to fall back on convenient labels and the usual soap operatics ,fresh
the_worst_ones,Self-reflexivity has scarcely come in a subtler form An intelligent mildly provocative piece of neo-realist critique calibrated with expert diligence toward the details that matter most,fresh
the_worst_ones,The Worst Ones stays true to itself,fresh
the_worst_ones, A knotty meta-narrative about the ethics of filmmaking,fresh
the_worst_ones,The film overlooks or bypasses certain things but the struggles and challenges these kids face definitely arenapost among them,fresh
the_worst_ones,Offers a provocative critique of filmmaking practices. It also presents a subtle defense of the onscreen miracles revealed by the young and the raw.,fresh
the_worst_ones,The Worst Ones brings up a fascinating look at industry practices but it doesnt go all in or offer any solutions,fresh
the_worst_ones,A provocative eye-opening and brave cautionary tale that sheds light on the exploitative nature of filmmaking and on the struggles that child actors go through on and off a film set,fresh
the_worst_ones,Part of what makes The Worst Ones tick with a pace close to that of a thriller is its self-reflexive relationship to genre and knack for referentiality,fresh
the_worst_ones,"“The Worst Ones,” with dark humor and occasionally confrontational candor... gives us room to query the industry conventions in which it is complicit.",fresh
the_worst_ones,Deeply insightful The Worst Ones is both cerebral and emotional asking questions and letting us draw our own conclusions A remarkable achievement of filmmaking and human compassion,fresh
the_worst_ones,Better in its subtler moments when it explores not just the difference between what is being filmed and reality by the fictions the characters are also inventing for themselves the film is made compelling by its own immaculate casting,fresh
the_worst_ones,It is sensitive intelligent filmmaking but its even-handed nature toward both the population of Picasso and Gabriels film sometimes feels like an elision of perspective like its walking up to the line but ultimately letting everyone off the hook ,fresh
the_worst_ones,"Directed by Lise Akoka and Romane Gueret, it sees a film crew hit a working class French town, with thought-provoking and sometimes darkly funny results. ",fresh
the_worst_ones,"The Worst Ones is probably best viewed not as a ""cinematic slum tourism"" critique, but as a feature-length defence of kids who are considered by their peers and neighbours to be unredeemable bad apples.",fresh
film_the_living_record_of_our_memory,"[It] concentrates on the global community of restorers. Selfless, dedicated, and eminently patient, these professionals are charged with taking decimated, often unwatchable pieces of celluloid and bringing them back to life.",fresh
film_the_living_record_of_our_memory,Inspired and inspiring.,fresh
film_the_living_record_of_our_memory,Film the Living Record of Our Memory provides ample evidence as to why it is so important that we continue to remember and to support those who make it possible for us to do so,fresh
film_the_living_record_of_our_memory,If you love movies and think you know the mediums history prepare to be overwhelmed,fresh
film_the_living_record_of_our_memory,"For a documentary largely about archives, it should be better organized, but its breathless profusion of information underscores the scale of the task at hand.",fresh
film_the_living_record_of_our_memory,"This is a must-see for TCM addicts, Criterion Channel subscribers, and other film buffs. If it preaches to the choir, it's still a powerful sermon.",fresh
drylongso,Smiths  film exudes the DIY charm of a low-budget first-time feature while keenly depicting the complexities of both race- and gender-related inequalities,fresh
drylongso,"Funny, frank, and wide-ranging in where it looks, Drylongso easily sells the work of portraiture as a lush variety of performance on its own, accomplishing, too, the elusive trick of making it look organic -- almost as though her images were simply found.",fresh
drylongso,Low-key yet capacious Drylongso is an affectionate art-school razz a study of female friendship a reflection on gender race amp violence a murder mystery and a portrait of Oakland Among its many pleasures it reveals the unexpected in the everyday,fresh
drylongso,"Smith braids politics, friendship and romance throughout “Drylongso.”",fresh
drylongso,Mesmerizing Captivating provocative and heartfelt Like Pica writerdirector Cauleen Smith is also a brave honest and perceptive artist Her passion determination and intelligence shine through,fresh
drylongso,Smith’s independent masterpiece...,fresh
full_time,Itaposs a Ken Loach-like grim character study of a resilient female worker,fresh
full_time,"Full Time never loses the focus of what it is, which is one of the best thrillers of the year.",fresh
